id,run_id,step_key,type,status,attempt,worker_id,started_at,ended_at,latency_ms,input_json,output_json,error_json
cb8be2fa-f925-4db4-a183-fe72fdac58a7,4014372a-2baf-4718-a74d-07153774c603,fabric_sim,prediction,succeeded,2,w_8,2025-10-03 09:56:58.079878+00:00,2025-10-01 12:36:29.191060+00:00,7952,"{""param1"": 48, ""param2"": ""c""}","{""result"": 292}",
7fbab0cb-bcdd-4964-835f-1e808205da71,f6482d98-2d40-4406-9371-4059da83fd10,trend_pred,calculation,succeeded,1,w_17,2025-10-02 02:27:21.299664+00:00,2025-10-01 14:08:22.992427+00:00,8841,"{""param1"": 78, ""param2"": ""a""}","{""result"": 966}",
bc1b1c5f-5df1-456a-b493-448883c3963b,bc8e50c5-a04c-412e-bca4-d80dfc3b4a82,trend_pred,prediction,running,1,w_7,2025-10-06 05:14:36.092512+00:00,,6391,"{""param1"": 77, ""param2"": ""c""}",,
7fe5907f-692b-400c-93a3-1e617b0b9f84,cfcceaa3-f85a-4b69-9b8b-2745e5559c71,ar_tryon,prediction,succeeded,3,w_1,2025-10-11 07:48:17.953895+00:00,2025-10-01 14:15:30.473994+00:00,9964,"{""param1"": 88, ""param2"": ""c""}","{""result"": 125}",
eed25424-570d-4ccf-98ed-5ece3403ad37,e2a5db60-6e47-4ef1-96a6-38507321190c,trend_pred,generation,retrying,1,w_9,2025-10-12 21:06:04.716910+00:00,,8914,"{""param1"": 72, ""param2"": ""a""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 765""}"
13fdaf3c-82a1-4ce9-8d72-519bcb1775f3,555e6632-0c56-4102-b475-2b781d671ae9,ar_tryon,calculation,succeeded,1,w_11,2025-10-05 22:11:35.229991+00:00,2025-10-01 13:22:01.604101+00:00,1482,"{""param1"": 63, ""param2"": ""c""}","{""result"": 956}",
885dbee8-047d-4347-a891-f7ced4a6fb16,0493913b-9dee-44dd-b8c0-88cf8299dc5f,pattern_gen,calculation,retrying,3,w_19,2025-10-08 21:13:24.482309+00:00,,6681,"{""param1"": 21, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 767""}"
52a475b1-7bea-4ac7-81d3-fe2954eb40e3,91bac7c4-bc1d-4b1a-ac82-b86d4c176c62,pattern_gen,rendering,succeeded,2,w_2,2025-10-07 18:30:39.168907+00:00,2025-10-01 13:12:11.853515+00:00,8437,"{""param1"": 57, ""param2"": ""a""}","{""result"": 663}",
6883afca-0144-42c6-a0d4-90b9ceee91a1,cac48d94-9192-47af-af35-83c55e7f0cf9,pattern_gen,generation,running,3,w_11,2025-10-07 17:31:07.672699+00:00,,6203,"{""param1"": 75, ""param2"": ""c""}",,
886f29ed-5f79-47ab-90ef-edcf147c8465,37da59e4-bb58-40e8-af33-6b2da8a55866,ar_tryon,calculation,succeeded,3,w_3,2025-10-05 05:15:12.809111+00:00,2025-10-01 13:27:10.531653+00:00,4361,"{""param1"": 91, ""param2"": ""b""}","{""result"": 871}",
5b86dd66-d52c-421e-aedf-38bedd80f60c,7d77d88e-b080-43db-b05f-a9c6f7ba778c,ar_tryon,generation,succeeded,3,w_17,2025-10-03 12:31:44.084677+00:00,2025-10-01 13:28:44.898095+00:00,6947,"{""param1"": 48, ""param2"": ""c""}","{""result"": 759}",
d8870077-4e3f-44af-b105-c2e00b9b05e4,d9e3abd2-6885-4c8f-8694-fb91bf8cbbb3,pattern_gen,generation,succeeded,2,w_10,2025-10-04 14:47:29.637702+00:00,2025-10-01 12:24:31.432651+00:00,4534,"{""param1"": 72, ""param2"": ""a""}","{""result"": 175}",
bc9e8dc5-a2e5-4a7f-9d72-5f0e872df4f5,93f9bc2e-7fc0-4b97-b1d9-19b52f0dc870,ar_tryon,generation,running,1,w_3,2025-10-02 12:57:28.653060+00:00,,2872,"{""param1"": 76, ""param2"": ""c""}",,
bef5ed1b-17d6-4b64-8633-abafdec239e2,f66a46d0-f89d-437e-976c-73498adecc9d,price_calc,simulation,succeeded,1,w_3,2025-10-04 09:08:49.751503+00:00,2025-10-01 13:38:50.590017+00:00,8258,"{""param1"": 98, ""param2"": ""b""}","{""result"": 884}",
8c1a9cf5-0e7b-440d-96c2-840fdad568f6,c4c4f98d-8ee5-4afc-9578-141f8f5d3deb,price_calc,calculation,pending,3,w_7,2025-10-01 17:25:47.750120+00:00,,6982,"{""param1"": 76, ""param2"": ""c""}",,
d1c5b5d7-f06c-445d-8811-d77e218682a6,d44f23b5-a403-4987-933e-30637374107f,ar_tryon,generation,pending,3,w_2,2025-10-10 07:43:54.604952+00:00,,4505,"{""param1"": 56, ""param2"": ""a""}",,
a6022853-d4da-4786-a860-6e2e9eabe28b,b1090488-42c1-4396-b2aa-f4a46f38687e,ar_tryon,simulation,succeeded,1,w_1,2025-10-06 07:50:55.248717+00:00,2025-10-01 13:05:08.313524+00:00,4320,"{""param1"": 20, ""param2"": ""a""}","{""result"": 492}",
2a800086-3931-43d2-95bd-b4ce7baf79d6,1a025fd3-a79e-45d5-8abc-480423a2bfff,fabric_sim,simulation,succeeded,1,w_7,2025-10-15 06:52:14.449465+00:00,2025-10-01 13:14:30.180124+00:00,3728,"{""param1"": 94, ""param2"": ""b""}","{""result"": 869}",
7a5114b2-8670-4904-b28a-c0511c8fcafc,51178aa0-fbac-4a2b-b28c-0091fbe9c935,fabric_sim,prediction,compensating,1,w_20,2025-10-04 15:22:21.198305+00:00,2025-10-01 12:04:21.935461+00:00,1954,"{""param1"": 84, ""param2"": ""b""}","{""result"": 814}",
7731215e-a33d-47f0-8612-b03b6988c3ff,9b5509d7-fee8-454a-8d8c-b3db8b7446c0,trend_pred,prediction,succeeded,2,w_11,2025-10-06 15:29:53.462458+00:00,2025-10-01 13:50:05.769305+00:00,2595,"{""param1"": 18, ""param2"": ""b""}","{""result"": 80}",
dfc9e97e-5ebf-43a4-be6b-c5bdad87bd19,1865f4ed-cefa-403d-b0f5-142d0a47b560,trend_pred,calculation,retrying,2,w_6,2025-10-06 20:19:05.626422+00:00,,3288,"{""param1"": 2, ""param2"": ""b""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 781""}"
6a349b73-506a-4619-ac55-3f92e9eb6004,94bb3a55-3ff1-4db0-92bf-69bbaa9ca347,trend_pred,prediction,succeeded,3,w_4,2025-10-01 18:20:23.235620+00:00,2025-10-01 14:00:18.097585+00:00,7845,"{""param1"": 72, ""param2"": ""c""}","{""result"": 619}",
b67142bf-eada-4245-8f82-d282a0703d31,bee8b320-9d10-4499-8f80-7c4cc1ad2209,pattern_gen,calculation,failed,2,w_19,2025-10-13 11:27:41.052867+00:00,2025-10-01 13:29:11.802226+00:00,8663,"{""param1"": 10, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 783""}"
58bd92a3-f6fc-4043-a45f-c08000acedec,743e6d63-eecf-4c69-bc82-e3500cc29704,price_calc,simulation,running,3,w_19,2025-10-02 03:41:52.618364+00:00,,7936,"{""param1"": 14, ""param2"": ""b""}",,
633ba2f8-bd29-4440-86e3-5b21ae64c21b,5f9d63f9-6f04-4e72-a058-c005b69306b0,pattern_gen,simulation,compensating,1,w_14,2025-10-14 18:43:43.278370+00:00,2025-10-01 13:47:48.972209+00:00,1743,"{""param1"": 47, ""param2"": ""b""}","{""result"": 812}",
2697356b-27d9-4d06-abb3-35ed7f8a3101,f3dfa51a-449f-4023-a18a-bd53ecabac04,ar_tryon,calculation,succeeded,1,w_3,2025-10-14 09:43:37.660763+00:00,2025-10-01 13:15:16.179867+00:00,2494,"{""param1"": 56, ""param2"": ""c""}","{""result"": 915}",
f8c4b3b7-9c8d-4e94-919f-fd006cd8b820,cc3ad332-db2c-4279-92f8-4491987ed720,fabric_sim,prediction,retrying,3,w_4,2025-10-09 07:24:01.360349+00:00,,7606,"{""param1"": 42, ""param2"": ""c""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 787""}"
352c042d-ad32-4807-b58d-666519a429a1,d5e27608-5947-424f-bdc2-0a039dea53a6,ar_tryon,prediction,succeeded,1,w_8,2025-10-09 03:05:50.268839+00:00,2025-10-01 13:29:02.573194+00:00,7944,"{""param1"": 11, ""param2"": ""b""}","{""result"": 305}",
731171a3-7e37-4ea5-a8c5-b2e1d3e4a5be,338117ba-d226-495a-96fa-b2f35d3c78c5,ar_tryon,calculation,running,3,w_18,2025-10-11 01:30:30.190845+00:00,,8208,"{""param1"": 86, ""param2"": ""c""}",,
7f404234-0183-49c0-b31b-8a7343ad7ca2,a3666cf4-ca62-4f02-9a6d-37a2987b7784,fabric_sim,rendering,failed,3,w_4,2025-10-06 23:19:16.525496+00:00,2025-10-01 12:56:49.099475+00:00,1207,"{""param1"": 37, ""param2"": ""b""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 790""}"
5e63c659-91d9-480e-a68e-39d07d8e4a34,275712d4-8648-4d8b-8609-6fe0c32423ff,ar_tryon,prediction,pending,3,w_11,2025-10-10 18:18:39.759927+00:00,,2083,"{""param1"": 2, ""param2"": ""a""}",,
58118d5f-943c-4fb9-8474-140c96e76dd6,70383b5e-c45a-4500-b222-eb5930020581,trend_pred,generation,succeeded,2,w_16,2025-10-02 09:53:50.141108+00:00,2025-10-01 13:54:01.793650+00:00,3412,"{""param1"": 69, ""param2"": ""c""}","{""result"": 510}",
92f3b00e-e90c-4ab7-8c28-a89e18e3c5ae,621eb2cc-a57a-45e2-bcd7-133800b5d8d7,fabric_sim,prediction,running,3,w_3,2025-10-02 06:15:06.543855+00:00,,4311,"{""param1"": 64, ""param2"": ""b""}",,
0695b4ce-62d8-40dc-a1ec-40e311b23ec7,056196e4-44d1-4401-a19c-5053188414ee,ar_tryon,rendering,failed,3,w_7,2025-10-08 05:27:51.545727+00:00,2025-10-01 13:07:25.860837+00:00,7751,"{""param1"": 43, ""param2"": ""b""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 794""}"
daef7718-b6fd-4e06-b56d-ece2694a8ce8,056196e4-44d1-4401-a19c-5053188414ee,trend_pred,simulation,skipped,3,w_2,2025-10-09 12:35:22.302407+00:00,2025-10-01 13:37:57.039494+00:00,8957,"{""param1"": 62, ""param2"": ""b""}",,
e41e78d7-8c4d-4083-88d0-73e3ca403c60,d44b6e91-f7d5-4950-ba9a-198dfbe57a65,trend_pred,simulation,succeeded,2,w_1,2025-10-14 06:08:13.354650+00:00,2025-10-01 13:29:29.149831+00:00,9588,"{""param1"": 93, ""param2"": ""a""}","{""result"": 344}",
74b28458-5159-47fd-ad85-6c474ff23601,3a4aaa28-a448-4023-8e65-575ab1bb7b3f,price_calc,simulation,retrying,1,w_1,2025-10-03 01:07:39.317701+00:00,,1208,"{""param1"": 90, ""param2"": ""a""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 797""}"
6264b81c-3112-4ef1-84e4-d903ecdfaa8b,e15d80fc-2274-4e86-bf9b-f28ef469ce48,trend_pred,prediction,succeeded,2,w_6,2025-10-13 03:28:42.569251+00:00,2025-10-01 13:41:07.997439+00:00,8548,"{""param1"": 72, ""param2"": ""a""}","{""result"": 570}",
392ec14d-2db4-41da-92e6-738072ffa181,f94fa186-044d-4659-9459-7d5d8a1ee039,pattern_gen,simulation,succeeded,3,w_19,2025-10-04 13:32:39.894592+00:00,2025-10-01 13:53:04.265161+00:00,9624,"{""param1"": 64, ""param2"": ""c""}","{""result"": 91}",
4608f5c2-f82d-48ca-b060-3d2973f741b0,f7f5c152-dff9-4560-899c-cbeb1ef6b2c2,fabric_sim,rendering,compensating,2,w_7,2025-10-07 11:55:58.474911+00:00,2025-10-01 13:13:49.844481+00:00,3656,"{""param1"": 68, ""param2"": ""b""}","{""result"": 647}",
b6c61f8a-6744-4c7c-8cf6-4d8177a11a3f,ae1c0c15-54f9-4adc-9263-0605628aacc2,fabric_sim,rendering,retrying,1,w_5,2025-10-05 23:11:19.522855+00:00,,6850,"{""param1"": 93, ""param2"": ""b""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 801""}"
b280683d-31c9-4b07-9756-a28ad879a329,97aa363b-d20e-4b7b-81e0-bde560cf2761,fabric_sim,prediction,retrying,1,w_18,2025-10-07 07:35:50.315191+00:00,,3436,"{""param1"": 9, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 802""}"
7f914b3f-375f-4cfb-b233-458e2fbd5383,e44f7f71-5872-4acc-a4f8-76e374481d71,ar_tryon,generation,running,3,w_13,2025-10-04 01:01:17.523200+00:00,,6393,"{""param1"": 26, ""param2"": ""a""}",,
d31f1eec-9126-4ce5-91ba-a426607ab2f5,b75d7c19-f94a-46eb-9d17-abd68f04c73f,ar_tryon,prediction,succeeded,1,w_1,2025-10-08 22:25:59.292959+00:00,2025-10-01 13:57:04.889802+00:00,1133,"{""param1"": 17, ""param2"": ""a""}","{""result"": 862}",
c5a8ae52-c160-4303-bb71-79ec2242b7af,8fb0d2be-c33a-41c1-ad32-ff24525c4931,pattern_gen,simulation,running,2,w_10,2025-10-13 03:13:16.376445+00:00,,8233,"{""param1"": 68, ""param2"": ""a""}",,
d6e81c75-c9c3-47f6-999e-c415a64b9bda,f5075545-d28e-4e5b-bc06-3f122913cf20,trend_pred,prediction,succeeded,2,w_9,2025-10-08 04:01:22.621788+00:00,2025-10-01 13:11:36.302530+00:00,1638,"{""param1"": 3, ""param2"": ""a""}","{""result"": 169}",
12743e1d-a033-4967-862c-4eaf80b94fc3,bc98da01-6ac4-4436-864f-c5beed1a22f8,ar_tryon,rendering,succeeded,1,w_17,2025-10-08 13:29:35.891696+00:00,2025-10-01 14:17:45.320550+00:00,2228,"{""param1"": 25, ""param2"": ""a""}","{""result"": 334}",
b9c85f4a-f8e7-4b20-9e70-9da315c7e255,0b198617-6d97-47d5-a119-e80feeda7a3c,trend_pred,prediction,retrying,3,w_1,2025-10-13 12:54:06.379009+00:00,,5019,"{""param1"": 12, ""param2"": ""b""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 808""}"
3ded4f50-6153-43d2-ba06-5eeba348c642,12d0e45b-f088-4f9c-9ebc-175794feaa3d,trend_pred,prediction,retrying,3,w_1,2025-10-11 09:36:12.385440+00:00,,3196,"{""param1"": 1, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 809""}"
7a5c2104-ab2d-420e-91eb-c3743b07a488,7e93edd4-db0f-44e6-9046-6c0ee7dfcfd4,ar_tryon,generation,succeeded,2,w_7,2025-10-08 10:35:34.488975+00:00,2025-10-01 13:48:23.083908+00:00,1975,"{""param1"": 45, ""param2"": ""b""}","{""result"": 634}",
7e58613f-7339-44fa-bd79-89fdbf68e49d,0aada7bd-b8e2-487d-8733-d600a7014dba,ar_tryon,rendering,pending,1,w_4,2025-10-05 09:19:47.689126+00:00,,7121,"{""param1"": 48, ""param2"": ""c""}",,
5c008359-4699-4425-9a3f-078e4a4f9d89,005b6482-624f-4610-b489-18c8106be362,pattern_gen,calculation,retrying,2,w_12,2025-10-13 23:13:38.330690+00:00,,2028,"{""param1"": 10, ""param2"": ""c""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 812""}"
2608579e-642e-43b6-bd15-13e4fb307701,1f229988-3290-4146-ae6d-5fb875832f03,price_calc,calculation,running,2,w_16,2025-10-09 22:42:52.254575+00:00,,1525,"{""param1"": 40, ""param2"": ""c""}",,
957c4256-e65d-4019-a883-f930c0275831,41021486-7300-414a-ace1-e8af6b6f5654,fabric_sim,rendering,failed,2,w_14,2025-10-04 14:45:08.597722+00:00,2025-10-01 12:24:38.663854+00:00,3327,"{""param1"": 56, ""param2"": ""b""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 814""}"
ab12b68c-fccd-4ba5-806c-437caa5ab8ce,bc801ff0-af0e-444e-b733-994d9bb00012,ar_tryon,calculation,pending,3,w_10,2025-10-05 09:32:17.135395+00:00,,3546,"{""param1"": 45, ""param2"": ""c""}",,
c270af7f-642a-4868-8781-4e5473f9c6db,49f04645-442c-4504-a6c2-a6e43e105fc6,ar_tryon,simulation,succeeded,1,w_14,2025-10-13 02:11:53.359307+00:00,2025-10-01 13:59:27.609833+00:00,1835,"{""param1"": 13, ""param2"": ""c""}","{""result"": 236}",
dbfaaaec-d344-40c5-a78c-bf8155c342e3,14e6758f-c25c-4e1d-8940-8b28895829fa,trend_pred,calculation,skipped,1,w_7,2025-10-02 05:53:56.193908+00:00,2025-10-01 13:19:25.717389+00:00,3483,"{""param1"": 81, ""param2"": ""b""}",,
29ba8da8-3221-499d-8670-a0242f69e869,c7a6cb7c-ac77-4078-a753-a944bcb136f2,price_calc,simulation,running,3,w_4,2025-10-15 18:05:17.161484+00:00,,3734,"{""param1"": 61, ""param2"": ""c""}",,
4f78858e-cb0a-470d-bbbf-e35394b1b1c6,a4463dd5-3f8a-4023-bdc2-909c25df4141,ar_tryon,rendering,succeeded,2,w_2,2025-10-03 19:44:54.711202+00:00,2025-10-01 14:21:45.742677+00:00,8304,"{""param1"": 13, ""param2"": ""a""}","{""result"": 399}",
0fa363ce-40ed-4cd2-8575-f8ee0b2b37de,e15d80fc-2274-4e86-bf9b-f28ef469ce48,price_calc,calculation,succeeded,2,w_18,2025-10-13 01:02:38.515195+00:00,2025-10-01 13:43:30.596537+00:00,5049,"{""param1"": 85, ""param2"": ""c""}","{""result"": 588}",
3993cf9d-1a21-41e4-a5eb-02167a324776,9644f439-400b-4413-ba8a-301de2b27e22,fabric_sim,calculation,compensating,3,w_16,2025-10-07 04:44:47.514985+00:00,2025-10-01 12:12:09.136050+00:00,9323,"{""param1"": 8, ""param2"": ""c""}","{""result"": 821}",
2a82fe7d-75df-4a44-ac71-5e643a42b5ac,cea9ed98-4c21-4cc8-9c5e-816e484c03ed,trend_pred,simulation,retrying,1,w_9,2025-10-08 20:11:30.265412+00:00,,1392,"{""param1"": 39, ""param2"": ""a""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 822""}"
7b4dc6bf-d653-411d-8f1c-af8acfd4a839,2aea8d23-d9bf-4c0c-8867-03b5c45a421a,pattern_gen,simulation,running,3,w_5,2025-10-13 20:30:45.903082+00:00,,3466,"{""param1"": 42, ""param2"": ""c""}",,
a3aaea25-e4ba-4b0d-b278-d6b2b4bde92e,e3ae76cf-4ed9-4020-aec4-939e7161790a,fabric_sim,prediction,pending,1,w_9,2025-10-07 15:26:17.669743+00:00,,2225,"{""param1"": 68, ""param2"": ""a""}",,
5a825a7c-8494-468d-b544-99332d7933c7,f3193aea-7c31-431d-a6d1-cf01bfb94834,price_calc,generation,failed,1,w_8,2025-10-09 00:52:39.969167+00:00,2025-10-01 12:56:52.458095+00:00,3705,"{""param1"": 32, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 825""}"
afb0a74d-8456-4eee-a0c3-2774d18c3524,0f73770a-944a-40f7-bda9-26e46de99438,price_calc,calculation,succeeded,1,w_20,2025-10-02 06:39:33.669049+00:00,2025-10-01 13:14:29.259479+00:00,1461,"{""param1"": 94, ""param2"": ""a""}","{""result"": 477}",
338d8554-5afb-4980-a213-7f7c76de23ab,059ef155-20ac-4f5b-a095-e3641110b485,fabric_sim,generation,failed,2,w_16,2025-10-02 00:38:23.208424+00:00,2025-10-01 14:00:49.077531+00:00,4985,"{""param1"": 19, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 827""}"
a04df6f0-6580-4a41-944d-bc336b0d7e48,18298320-d489-4200-b6b5-4bd196523735,price_calc,generation,pending,2,w_20,2025-10-05 02:35:00.154603+00:00,,1151,"{""param1"": 34, ""param2"": ""c""}",,
15b8e53a-01f6-466b-b67f-4d124f28aff6,77bbe762-de6b-4593-8c02-19ef721564d0,pattern_gen,calculation,running,3,w_18,2025-10-11 10:31:18.882332+00:00,,2785,"{""param1"": 60, ""param2"": ""a""}",,
2b660fec-b414-48b5-a8e4-8cde258d5f64,8fe31b6f-72b1-437c-a99e-c1a6a3816afc,pattern_gen,simulation,failed,3,w_4,2025-10-03 09:15:28.961001+00:00,2025-10-01 13:45:01.545417+00:00,7242,"{""param1"": 84, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 830""}"
12207019-2646-46da-8d20-631a34dae54a,6f385014-997f-4181-9fbf-63f9ce836e85,price_calc,prediction,running,2,w_16,2025-10-03 12:18:15.694444+00:00,,9145,"{""param1"": 12, ""param2"": ""b""}",,
81c7accd-563b-45db-aabd-7b438ab12862,e56d838e-505d-483b-9cce-0df103da6941,price_calc,rendering,retrying,3,w_4,2025-10-07 17:40:04.940477+00:00,,7356,"{""param1"": 96, ""param2"": ""b""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 832""}"
20eace97-5926-4395-9099-19937d490fdf,09e16b1b-15f1-4e2d-9ed8-33919638c7cc,pattern_gen,calculation,pending,2,w_6,2025-10-10 18:53:58.847617+00:00,,8310,"{""param1"": 86, ""param2"": ""a""}",,
c20ce578-b149-424b-a425-284dcb2938d5,0f182f58-9231-40bd-80a3-559af8a334f5,price_calc,calculation,running,2,w_3,2025-10-11 17:58:06.166911+00:00,,7845,"{""param1"": 48, ""param2"": ""b""}",,
67f05491-36bf-490c-b6a9-0418d15136c8,7ef50be5-0c8c-494d-ad7e-e077024c4203,ar_tryon,rendering,skipped,1,w_18,2025-10-04 07:30:11.161355+00:00,2025-10-01 12:53:11.271010+00:00,4460,"{""param1"": 95, ""param2"": ""c""}",,
24fd9b0f-921b-4282-af09-8dc0cb132c93,5d32675e-95c8-447c-803c-012f79b307a2,trend_pred,generation,succeeded,1,w_15,2025-10-03 01:57:34.686515+00:00,2025-10-01 13:34:05.658420+00:00,2836,"{""param1"": 17, ""param2"": ""c""}","{""result"": 535}",
0527a112-6f35-479e-8948-a1dff6fa0795,1e067f9a-b28e-4022-83ae-3650f067821c,ar_tryon,prediction,failed,2,w_8,2025-10-14 19:03:15.596838+00:00,2025-10-01 13:23:04.510244+00:00,6743,"{""param1"": 55, ""param2"": ""b""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 837""}"
c74fee28-1be6-4ac4-8e16-ad524a6e6dc6,78c10479-f2f8-4e30-8b38-6d75a01d63bc,price_calc,generation,running,1,w_18,2025-10-05 10:55:08.029253+00:00,,7278,"{""param1"": 97, ""param2"": ""b""}",,
ff71665f-ea48-43b7-b304-d73afb3e39d9,7e7bec4a-1346-476a-943f-0e34d9c8bbf9,price_calc,rendering,failed,2,w_3,2025-10-13 14:37:15.837367+00:00,2025-10-01 12:18:09.094541+00:00,2493,"{""param1"": 60, ""param2"": ""c""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 839""}"
44bb070f-7861-4e2f-b4c5-c36963becf67,a0e5c34a-bfb9-4b58-8d1e-413f27c7736d,trend_pred,rendering,failed,1,w_6,2025-10-13 16:44:10.771864+00:00,2025-10-01 12:33:49.179108+00:00,2548,"{""param1"": 77, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 840""}"
7a0dcde9-3239-4e4d-b5aa-29a32473ba72,4943717c-1046-4a92-a67c-7be496685f8c,price_calc,prediction,succeeded,3,w_15,2025-10-12 08:35:11.885642+00:00,2025-10-01 12:49:07.296782+00:00,9976,"{""param1"": 73, ""param2"": ""c""}","{""result"": 845}",
ad98e207-ce47-44de-b20d-16a5f2e7e0eb,10e0dd6a-a0f4-4f32-98a7-0ca2b9fcad3b,trend_pred,rendering,retrying,3,w_12,2025-10-04 04:10:35.839920+00:00,,6163,"{""param1"": 34, ""param2"": ""b""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 842""}"
1a178953-7e1f-475f-8211-f288e26a8ae6,4686f0cf-b7e9-4ffb-92fd-a482edade220,pattern_gen,rendering,failed,2,w_5,2025-10-13 10:42:37.137801+00:00,2025-10-01 12:28:08.976631+00:00,6704,"{""param1"": 18, ""param2"": ""b""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 843""}"
0f74f31c-f3f6-4fd5-8d1d-6045290c6237,9733c53e-ca59-4955-85bc-c580d5b37cad,trend_pred,prediction,succeeded,2,w_7,2025-10-12 10:41:05.649257+00:00,2025-10-01 12:21:37.156428+00:00,7404,"{""param1"": 43, ""param2"": ""c""}","{""result"": 585}",
6cb7a4a9-0803-425a-af92-1036b3753293,2e3e2f9e-9273-4b5c-8978-de46f422777c,trend_pred,calculation,succeeded,1,w_15,2025-10-10 03:07:51.409596+00:00,2025-10-01 12:08:22.828734+00:00,7688,"{""param1"": 87, ""param2"": ""c""}","{""result"": 88}",
15a10ede-5c50-4d1f-99a3-2691911192f3,bde11bbb-8d8d-40fb-b7d3-eca6789ab6e4,ar_tryon,generation,succeeded,1,w_7,2025-10-06 13:00:19.761697+00:00,2025-10-01 14:05:43.606167+00:00,4651,"{""param1"": 46, ""param2"": ""a""}","{""result"": 615}",
200531e1-3aa1-46f2-88d1-02b83a659776,3da9fe76-521d-4c84-959e-2436f9bc8d64,price_calc,calculation,running,2,w_13,2025-10-05 09:10:43.295402+00:00,,3063,"{""param1"": 18, ""param2"": ""c""}",,
cd593eae-4276-48c3-9de4-3ddfe86f5e2f,d17d1472-a32d-4f85-84c3-4cc6a22754f8,pattern_gen,calculation,succeeded,3,w_3,2025-10-03 15:47:41.818068+00:00,2025-10-01 12:41:36.471131+00:00,3020,"{""param1"": 40, ""param2"": ""b""}","{""result"": 606}",
13e61e86-dea7-4edd-b8f0-49da6d6b9252,9cc06111-a58d-4222-9aea-86ca8a3f433c,fabric_sim,generation,succeeded,3,w_13,2025-10-08 19:37:53.171087+00:00,2025-10-01 12:41:48.370018+00:00,5757,"{""param1"": 50, ""param2"": ""a""}","{""result"": 961}",
25338cfb-d922-4f67-b189-b7e6702bcc99,ce7f7e17-9a6d-4465-ac58-93fd6acca787,trend_pred,calculation,succeeded,2,w_3,2025-10-09 18:08:52.022445+00:00,2025-10-01 12:29:41.811107+00:00,6923,"{""param1"": 54, ""param2"": ""a""}","{""result"": 828}",
06b79f49-d1ae-4958-840a-1127b59e646c,9a3038df-f50d-4661-864c-fe936c07aa8d,fabric_sim,prediction,retrying,3,w_2,2025-10-06 14:27:58.122396+00:00,,8353,"{""param1"": 86, ""param2"": ""b""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 851""}"
b0ef0cbd-399c-4de2-b33c-8ccff8afb74a,66f0e415-fcd9-46db-8786-377b3c4e7b9b,price_calc,generation,succeeded,2,w_4,2025-10-08 14:24:39.377214+00:00,2025-10-01 13:08:27.433293+00:00,9216,"{""param1"": 22, ""param2"": ""b""}","{""result"": 778}",
b80ac192-0b5b-45bc-b075-cb422e71ef1c,c81c7222-5f21-4247-a0d3-e9305350361a,trend_pred,simulation,compensating,1,w_17,2025-10-07 01:59:49.035085+00:00,2025-10-01 13:14:03.050603+00:00,9209,"{""param1"": 90, ""param2"": ""c""}","{""result"": 253}",
1812889a-ccfc-4bbd-a00f-f8c10ddfeb7c,9255f425-6817-4347-bd50-354320b0a48a,fabric_sim,calculation,running,3,w_6,2025-10-10 14:50:43.042080+00:00,,1569,"{""param1"": 38, ""param2"": ""a""}",,
64afa0cf-d22e-44e1-af44-daff9905115b,37ed5627-7475-42d5-ba39-1153d5ca2cd2,ar_tryon,rendering,succeeded,3,w_11,2025-10-14 04:32:46.775499+00:00,2025-10-01 12:29:59.550939+00:00,6112,"{""param1"": 49, ""param2"": ""a""}","{""result"": 358}",
3aaf615c-309c-48dd-b908-de97333b5697,9255336b-1889-480d-b0f4-3a9ce124af86,fabric_sim,generation,retrying,1,w_6,2025-10-04 00:51:49.519544+00:00,,2355,"{""param1"": 78, ""param2"": ""c""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 856""}"
