step_id,latency_ms,queue_time,attempt,parallel_group_id,workflow,tenant,version,risk,sla_ms,critical_path_ms,started_at,sla_breach_risk
step_8516,261,30,0,8,designer_collection,EcoWear,v2.0,watch,9441,5106,2025-10-02 22:28:49,0
step_8517,1232,494,0,34,production_forecast,AcmeFashion,v2.0,ok,10014,7874,2025-09-03 15:06:37,0
step_8518,320,36,2,5,sustainability_audit,EcoWear,v2.0,watch,16133,14609,2025-09-09 18:16:35,0
step_8519,4976,427,2,21,designer_collection,LuxDesign,v2.0,ok,10684,8097,2025-10-06 00:39:15,0
step_8520,424,693,0,49,sustainability_audit,LuxDesign,v2.0,ok,9103,8139,2025-09-06 22:11:15,1
step_8521,575,955,3,26,production_forecast,EcoWear,v2.0,ok,9776,6021,2025-09-03 22:39:51,0
step_8522,353,104,0,7,production_forecast,LuxDesign,v1.0,ok,11996,8517,2025-09-26 09:41:06,0
step_8523,245,127,0,17,sustainability_audit,EcoWear,v3.0,ok,7448,3545,2025-09-25 07:05:07,0
step_8524,147,444,0,30,designer_collection,EcoWear,v1.0,at_risk,9582,3119,2025-09-30 02:34:46,0
step_8525,238,4363,1,16,designer_collection,AcmeFashion,v1.0,watch,14631,9146,2025-10-07 06:12:33,1
step_8526,398,308,1,45,designer_collection,AcmeFashion,v2.0,at_risk,12635,8194,2025-10-03 04:28:31,0
step_8527,579,390,0,42,retail_storefront,EcoWear,v1.0,watch,10343,5507,2025-10-13 11:44:23,0
step_8528,1014,396,0,0,designer_collection,LuxDesign,v2.0,ok,14134,9564,2025-09-08 14:21:21,0
step_8529,365,58,0,37,designer_collection,EcoWear,v2.0,ok,12095,6613,2025-09-19 13:39:41,1
step_8530,269,1041,1,47,production_forecast,TrendyRetail,v1.0,ok,8376,8686,2025-10-15 01:52:20,1
step_8531,182,204,0,8,designer_collection,AcmeFashion,v1.0,ok,13187,7321,2025-09-03 00:48:54,0
step_8532,4654,851,1,3,designer_collection,LuxDesign,v2.0,breach,13352,8059,2025-09-12 23:07:06,1
step_8533,1316,451,0,0,designer_collection,EcoWear,v2.0,watch,8353,4891,2025-09-17 01:38:31,0
step_8534,1213,662,1,0,retail_storefront,TrendyRetail,v1.0,ok,10611,8817,2025-09-22 11:18:33,1
step_8535,821,38,3,48,sustainability_audit,LuxDesign,v2.0,ok,11302,8954,2025-10-14 16:55:20,0
step_8536,781,1544,0,12,production_forecast,LuxDesign,v2.0,at_risk,12530,8820,2025-09-21 15:58:07,0
step_8537,1640,195,2,12,designer_collection,GlobalFactory,v2.0,ok,14008,8825,2025-09-25 21:46:01,0
step_8538,630,776,1,5,production_forecast,TrendyRetail,v1.0,ok,11906,4257,2025-10-02 22:25:08,1
step_8539,785,1119,0,0,designer_collection,AcmeFashion,v2.0,at_risk,14392,8759,2025-09-05 05:48:32,1
step_8540,399,543,0,20,retail_storefront,LuxDesign,v1.0,watch,8004,5657,2025-10-19 12:06:34,0
step_8541,4520,288,0,33,production_forecast,AcmeFashion,v2.0,at_risk,14404,9465,2025-10-10 17:02:04,1
step_8542,309,2668,1,22,designer_collection,LuxDesign,v1.0,watch,7468,6876,2025-09-20 07:12:55,1
step_8543,496,228,0,0,designer_collection,AcmeFashion,v1.0,ok,14061,10554,2025-10-04 21:32:31,0
step_8544,521,2078,1,38,production_forecast,LuxDesign,v2.0,ok,8900,5194,2025-10-09 14:50:14,1
step_8545,1925,118,0,46,retail_storefront,TrendyRetail,v2.0,ok,12492,9751,2025-10-07 20:47:58,0
step_8546,529,345,2,16,sustainability_audit,TrendyRetail,v1.0,ok,11442,5775,2025-09-18 21:22:32,0
step_8547,1141,104,1,11,designer_collection,AcmeFashion,v2.0,at_risk,10678,7882,2025-10-04 07:25:06,0
step_8548,368,1,1,2,retail_storefront,GlobalFactory,v2.0,breach,9456,8091,2025-10-01 11:39:04,0
step_8549,401,211,0,7,designer_collection,TrendyRetail,v1.0,ok,10931,8506,2025-10-01 07:14:55,1
step_8550,197,63,1,28,designer_collection,AcmeFashion,v2.0,at_risk,13755,8739,2025-10-14 21:17:20,0
step_8551,297,3005,2,36,designer_collection,EcoWear,v1.0,breach,8620,7230,2025-10-12 20:23:08,0
step_8552,723,1003,1,9,designer_collection,LuxDesign,v2.0,ok,11436,5376,2025-09-13 12:25:30,0
step_8553,502,2,0,9,designer_collection,AcmeFashion,v1.0,ok,13160,7474,2025-10-13 23:43:41,0
step_8554,967,177,1,16,designer_collection,TrendyRetail,v1.0,ok,7431,3768,2025-10-17 00:06:08,0
step_8555,567,776,0,0,retail_storefront,AcmeFashion,v2.0,ok,7412,2450,2025-09-20 03:50:33,0
step_8556,390,355,1,46,designer_collection,LuxDesign,v3.0,breach,14895,11995,2025-09-29 05:07:31,0
step_8557,2249,1247,0,32,production_forecast,AcmeFashion,v2.0,ok,6836,7003,2025-10-16 12:10:51,1
step_8558,468,492,1,15,production_forecast,AcmeFashion,v1.0,ok,8868,5885,2025-10-13 13:34:31,0
step_8559,1128,742,0,0,sustainability_audit,LuxDesign,v2.0,watch,13289,11123,2025-10-04 17:51:51,0
step_8560,377,636,0,41,designer_collection,TrendyRetail,v1.0,watch,12888,7494,2025-10-13 06:21:18,0
step_8561,821,711,0,18,designer_collection,AcmeFashion,v3.0,ok,15093,9895,2025-10-18 01:26:42,0
step_8562,957,183,2,38,sustainability_audit,EcoWear,v2.0,ok,8422,5320,2025-10-14 22:12:17,0
step_8563,578,327,0,0,production_forecast,EcoWear,v3.0,ok,7916,3851,2025-09-20 22:33:12,0
step_8564,100,36,0,5,designer_collection,TrendyRetail,v2.0,ok,12235,9294,2025-09-08 16:38:17,1
step_8565,506,620,0,27,designer_collection,GlobalFactory,v3.0,ok,13063,9007,2025-09-12 22:33:01,0
step_8566,1183,430,0,18,designer_collection,TrendyRetail,v1.0,watch,8037,4883,2025-09-18 18:05:19,0
step_8567,723,1001,0,6,production_forecast,LuxDesign,v3.0,at_risk,11010,7829,2025-09-13 12:47:35,0
step_8568,683,161,1,1,retail_storefront,TrendyRetail,v1.0,ok,8331,7154,2025-09-04 13:22:57,0
step_8569,4335,401,1,7,production_forecast,GlobalFactory,v3.0,ok,11145,7203,2025-10-14 12:23:11,1
step_8570,301,139,1,34,retail_storefront,EcoWear,v1.0,ok,12023,11779,2025-09-24 07:56:02,0
step_8571,666,666,1,0,production_forecast,AcmeFashion,v2.0,at_risk,10393,8319,2025-10-17 16:57:12,0
step_8572,666,1318,0,25,designer_collection,GlobalFactory,v2.0,ok,14827,10833,2025-10-12 10:07:12,0
step_8573,1170,1015,0,14,designer_collection,GlobalFactory,v2.0,ok,11436,8117,2025-09-06 17:42:21,1
step_8574,4006,2020,0,36,designer_collection,EcoWear,v2.0,at_risk,14171,12726,2025-09-21 01:56:07,1
step_8575,664,2496,1,1,designer_collection,EcoWear,v2.0,at_risk,14074,10333,2025-09-17 16:44:03,0
step_8576,505,1034,0,5,sustainability_audit,EcoWear,v2.0,ok,11279,7715,2025-09-10 03:30:22,0
step_8577,250,236,0,13,designer_collection,TrendyRetail,v2.0,at_risk,12531,7417,2025-09-28 05:56:12,1
step_8578,103,173,1,0,production_forecast,AcmeFashion,v3.0,at_risk,14865,10890,2025-09-05 03:44:07,1
step_8579,676,415,3,17,designer_collection,AcmeFashion,v2.0,ok,12518,9622,2025-09-23 09:13:12,1
step_8580,564,3567,1,14,designer_collection,LuxDesign,v2.0,ok,13760,12207,2025-09-21 14:18:12,0
step_8581,324,372,0,50,production_forecast,AcmeFashion,v2.0,ok,7774,5133,2025-09-27 06:36:38,1
step_8582,160,155,1,25,production_forecast,TrendyRetail,v2.0,ok,12616,9180,2025-10-12 17:26:19,0
step_8583,4168,2021,0,0,designer_collection,GlobalFactory,v3.0,ok,14440,9677,2025-09-07 16:33:12,1
step_8584,415,341,1,17,retail_storefront,GlobalFactory,v2.0,ok,9210,7325,2025-09-02 21:15:42,1
step_8585,738,821,1,43,production_forecast,AcmeFashion,v1.0,watch,13768,10594,2025-09-15 07:37:34,0
step_8586,1843,1086,2,42,designer_collection,LuxDesign,v2.0,ok,9635,5950,2025-09-13 14:43:09,0
step_8587,111,1296,1,48,retail_storefront,AcmeFashion,v2.0,ok,8091,5746,2025-09-29 22:10:31,0
step_8588,306,1205,0,44,designer_collection,AcmeFashion,v1.0,ok,12956,9219,2025-09-04 14:52:13,0
step_8589,431,1266,1,0,production_forecast,GlobalFactory,v3.0,watch,11752,8714,2025-09-01 15:50:59,0
step_8590,1384,771,0,0,production_forecast,TrendyRetail,v2.0,ok,9812,8430,2025-09-28 07:04:00,1
step_8591,159,362,1,27,retail_storefront,LuxDesign,v2.0,ok,7541,7556,2025-10-10 19:45:51,1
step_8592,1938,770,0,32,designer_collection,GlobalFactory,v1.0,at_risk,14823,8226,2025-09-15 12:45:05,0
step_8593,549,1268,0,0,retail_storefront,EcoWear,v2.0,ok,6848,6208,2025-09-04 16:51:49,1
step_8594,467,302,2,0,production_forecast,EcoWear,v1.0,watch,11973,6966,2025-10-11 21:03:22,1
step_8595,435,246,1,48,retail_storefront,TrendyRetail,v1.0,at_risk,8314,6675,2025-10-14 15:55:25,0
step_8596,368,294,0,47,sustainability_audit,GlobalFactory,v2.0,ok,10539,7837,2025-09-10 21:55:12,0
step_8597,1041,560,1,0,retail_storefront,AcmeFashion,v2.0,ok,9747,5881,2025-09-04 07:09:17,0
step_8598,236,37,1,3,designer_collection,AcmeFashion,v3.0,ok,15953,13464,2025-09-25 02:51:08,0
step_8599,636,1056,0,44,production_forecast,GlobalFactory,v2.0,watch,14065,9157,2025-10-16 17:39:05,1
step_8600,382,104,2,15,retail_storefront,AcmeFashion,v2.0,breach,9656,8233,2025-10-17 03:22:51,1
step_8601,293,99,0,38,production_forecast,LuxDesign,v1.0,ok,13566,9550,2025-09-20 06:41:44,0
step_8602,3055,154,3,13,production_forecast,TrendyRetail,v1.0,ok,6913,2383,2025-10-02 01:58:12,0
step_8603,670,602,0,34,designer_collection,TrendyRetail,v2.0,ok,11675,7988,2025-09-15 23:36:08,0
step_8604,768,235,0,13,retail_storefront,EcoWear,v2.0,breach,9456,7632,2025-09-26 22:11:21,0
step_8605,1108,321,0,44,retail_storefront,AcmeFashion,v1.0,watch,5908,3681,2025-09-27 17:33:10,0
step_8606,184,1878,0,8,retail_storefront,TrendyRetail,v3.0,at_risk,9102,4979,2025-09-09 14:08:40,0
step_8607,4999,1315,0,21,retail_storefront,AcmeFashion,v1.0,ok,12322,9530,2025-09-12 21:00:56,1
step_8608,100,1338,1,21,retail_storefront,LuxDesign,v2.0,ok,10365,6856,2025-10-09 14:07:22,0
step_8609,291,603,2,29,designer_collection,TrendyRetail,v2.0,breach,13274,9164,2025-09-15 16:25:59,0
step_8610,362,1409,0,7,retail_storefront,AcmeFashion,v3.0,ok,7809,3494,2025-10-17 11:30:14,0
step_8611,751,1055,0,28,sustainability_audit,TrendyRetail,v2.0,watch,8200,7930,2025-09-09 17:45:29,1
step_8612,582,2143,2,0,retail_storefront,AcmeFashion,v1.0,ok,9752,9190,2025-09-30 20:39:24,1
step_8613,444,46,1,44,production_forecast,EcoWear,v3.0,ok,11769,7590,2025-10-03 07:24:31,0
step_8614,495,20,0,0,sustainability_audit,LuxDesign,v1.0,at_risk,11216,6787,2025-10-15 11:23:45,0
step_8615,252,134,1,41,designer_collection,LuxDesign,v3.0,watch,12084,12053,2025-10-10 00:20:13,1
step_8616,175,1852,0,31,designer_collection,TrendyRetail,v2.0,ok,10653,7857,2025-09-15 22:25:49,0
step_8617,831,651,0,9,sustainability_audit,EcoWear,v1.0,at_risk,8964,5052,2025-09-03 13:03:09,0
step_8618,812,388,0,8,production_forecast,AcmeFashion,v1.0,ok,9493,7035,2025-10-07 18:27:44,0
step_8619,1515,503,0,48,designer_collection,AcmeFashion,v2.0,ok,10231,7206,2025-09-29 07:58:43,0
step_8620,287,1238,1,0,designer_collection,LuxDesign,v1.0,ok,9934,8727,2025-09-30 01:38:40,1
step_8621,812,1852,1,33,retail_storefront,EcoWear,v2.0,ok,11077,11217,2025-09-04 21:55:05,0
step_8622,409,915,1,0,retail_storefront,LuxDesign,v2.0,ok,10104,7023,2025-09-11 14:52:40,0
step_8623,1150,998,0,45,designer_collection,LuxDesign,v3.0,watch,13273,10349,2025-10-16 10:26:07,0
step_8624,1022,270,0,34,production_forecast,GlobalFactory,v1.0,watch,10356,6580,2025-09-01 13:09:11,0
step_8625,579,440,2,46,retail_storefront,GlobalFactory,v1.0,breach,9829,4992,2025-09-16 01:44:45,1
step_8626,394,1515,1,43,sustainability_audit,TrendyRetail,v2.0,ok,6320,4522,2025-09-11 21:00:59,1
step_8627,979,1079,1,22,production_forecast,EcoWear,v3.0,ok,12660,6064,2025-09-29 09:06:56,0
step_8628,786,807,0,0,production_forecast,AcmeFashion,v1.0,ok,11852,12109,2025-09-08 13:38:39,1
step_8629,309,47,1,2,production_forecast,TrendyRetail,v3.0,watch,11280,9463,2025-10-18 13:08:13,0
step_8630,197,28,1,1,production_forecast,AcmeFashion,v1.0,ok,13015,9589,2025-09-19 08:16:09,0
step_8631,408,97,2,2,designer_collection,TrendyRetail,v1.0,watch,16083,8596,2025-09-07 19:55:21,0
step_8632,1444,609,2,18,designer_collection,AcmeFashion,v1.0,ok,10118,7238,2025-10-16 00:56:28,1
step_8633,1115,538,1,42,production_forecast,TrendyRetail,v2.0,watch,14114,7756,2025-09-11 00:14:03,0
step_8634,229,2001,0,0,designer_collection,GlobalFactory,v2.0,ok,15032,11688,2025-09-22 03:15:43,0
step_8635,220,830,1,3,designer_collection,TrendyRetail,v3.0,ok,11006,9519,2025-09-18 00:29:01,0
step_8636,1220,243,0,25,sustainability_audit,LuxDesign,v2.0,watch,7816,5537,2025-09-20 02:34:49,1
step_8637,225,123,1,42,designer_collection,GlobalFactory,v3.0,ok,12674,6416,2025-09-21 05:05:12,0
step_8638,714,1325,1,7,designer_collection,EcoWear,v1.0,ok,14715,7993,2025-10-14 05:36:01,0
step_8639,324,430,2,12,production_forecast,EcoWear,v3.0,at_risk,8229,3294,2025-09-30 15:06:15,0
step_8640,1550,741,0,11,designer_collection,LuxDesign,v2.0,ok,9006,5104,2025-09-05 18:41:17,0
step_8641,291,582,0,6,production_forecast,GlobalFactory,v2.0,ok,12288,6810,2025-09-28 14:44:22,0
step_8642,1113,79,0,32,designer_collection,AcmeFashion,v2.0,ok,12331,7710,2025-09-21 00:05:47,0
step_8643,569,41,1,29,production_forecast,LuxDesign,v3.0,ok,12880,11225,2025-10-18 04:04:52,0
step_8644,596,331,1,41,retail_storefront,GlobalFactory,v2.0,at_risk,10583,6475,2025-09-05 21:23:47,0
step_8645,125,314,0,45,production_forecast,AcmeFashion,v1.0,at_risk,11812,7262,2025-09-18 17:01:17,0
step_8646,106,784,0,44,designer_collection,LuxDesign,v1.0,ok,12387,8846,2025-09-27 08:47:44,0
step_8647,428,700,0,22,retail_storefront,AcmeFashion,v3.0,watch,10079,8026,2025-09-15 01:18:49,0
step_8648,594,2430,0,0,designer_collection,TrendyRetail,v2.0,ok,13575,11163,2025-09-05 20:07:44,1
step_8649,227,1366,0,2,production_forecast,EcoWear,v3.0,ok,8025,8413,2025-09-14 06:21:56,1
step_8650,233,480,3,25,production_forecast,EcoWear,v1.0,ok,10899,6577,2025-09-24 13:01:06,0
step_8651,740,485,2,45,retail_storefront,AcmeFashion,v2.0,ok,9119,6096,2025-09-13 12:12:36,0
step_8652,741,784,1,21,production_forecast,GlobalFactory,v2.0,ok,9905,3925,2025-10-11 23:08:20,0
step_8653,454,84,0,46,designer_collection,LuxDesign,v3.0,at_risk,13503,7661,2025-09-30 18:35:44,0
step_8654,863,6384,1,4,production_forecast,TrendyRetail,v2.0,at_risk,12794,8543,2025-09-08 03:48:49,1
step_8655,219,512,0,0,production_forecast,EcoWear,v1.0,ok,12728,7792,2025-10-19 09:52:19,0
step_8656,389,1684,0,38,retail_storefront,TrendyRetail,v2.0,at_risk,11624,6876,2025-09-25 06:30:13,0
step_8657,1584,2395,2,43,designer_collection,EcoWear,v2.0,watch,12667,7401,2025-09-01 13:51:58,0
step_8658,524,609,1,16,retail_storefront,GlobalFactory,v1.0,watch,7142,6269,2025-10-17 09:22:51,1
step_8659,546,76,0,0,designer_collection,GlobalFactory,v2.0,ok,11403,5823,2025-09-18 10:09:37,0
step_8660,2511,596,0,0,retail_storefront,LuxDesign,v3.0,watch,10883,9855,2025-10-09 12:18:00,1
step_8661,187,637,0,0,designer_collection,AcmeFashion,v1.0,ok,12357,6993,2025-09-13 07:21:34,0
step_8662,873,1089,2,15,retail_storefront,LuxDesign,v3.0,ok,11783,10551,2025-09-02 09:11:12,1
step_8663,1602,34,0,3,retail_storefront,LuxDesign,v1.0,ok,10612,5349,2025-09-04 19:56:08,0
step_8664,398,439,2,17,production_forecast,EcoWear,v2.0,ok,11216,5921,2025-09-03 17:29:56,0
step_8665,912,1792,0,19,production_forecast,TrendyRetail,v1.0,watch,9250,6778,2025-10-09 01:49:30,1
step_8666,251,3321,1,17,retail_storefront,AcmeFashion,v2.0,watch,9329,6475,2025-10-12 20:24:29,1
step_8667,309,148,1,27,production_forecast,EcoWear,v2.0,ok,13251,10468,2025-10-10 15:57:20,1
step_8668,654,1431,1,30,retail_storefront,EcoWear,v1.0,watch,9390,5131,2025-09-04 05:36:02,0
step_8669,4470,110,1,13,retail_storefront,EcoWear,v2.0,at_risk,11603,7561,2025-10-14 00:59:18,1
step_8670,1095,1287,1,9,designer_collection,AcmeFashion,v2.0,ok,7787,5387,2025-09-03 09:39:12,0
step_8671,1500,227,0,11,designer_collection,TrendyRetail,v1.0,ok,10012,7814,2025-09-29 08:29:21,0
step_8672,476,2246,1,0,sustainability_audit,TrendyRetail,v2.0,ok,6773,5423,2025-09-28 06:10:17,1
step_8673,1153,832,2,8,retail_storefront,EcoWear,v2.0,ok,5445,4997,2025-10-19 13:01:40,1
step_8674,393,356,0,0,production_forecast,LuxDesign,v1.0,watch,6975,6798,2025-09-02 23:27:57,1
step_8675,940,230,0,6,designer_collection,EcoWear,v3.0,ok,11605,7938,2025-09-09 13:24:20,0
step_8676,578,187,0,33,retail_storefront,AcmeFashion,v1.0,watch,12907,11248,2025-10-12 20:47:11,0
step_8677,683,799,1,50,retail_storefront,AcmeFashion,v1.0,ok,6794,4523,2025-10-18 22:55:36,0
step_8678,672,1582,1,46,sustainability_audit,AcmeFashion,v2.0,watch,10043,7224,2025-09-05 14:07:00,1
step_8679,162,984,2,39,designer_collection,AcmeFashion,v1.0,ok,11458,8562,2025-09-02 05:20:57,0
step_8680,227,1260,0,34,designer_collection,TrendyRetail,v1.0,watch,12119,8569,2025-09-24 23:46:41,0
step_8681,537,1064,1,47,production_forecast,GlobalFactory,v3.0,ok,10508,8459,2025-09-30 07:37:32,0
step_8682,153,2709,0,35,retail_storefront,AcmeFashion,v2.0,ok,8647,6580,2025-10-06 20:03:21,0
step_8683,894,992,0,17,sustainability_audit,AcmeFashion,v2.0,ok,5515,2000,2025-09-22 13:41:11,1
step_8684,920,165,0,26,designer_collection,GlobalFactory,v2.0,ok,13363,6845,2025-10-02 13:33:35,0
step_8685,628,1097,1,7,designer_collection,LuxDesign,v2.0,ok,14456,10611,2025-09-07 07:24:57,0
step_8686,228,272,5,0,designer_collection,LuxDesign,v2.0,ok,11926,7043,2025-10-13 02:35:29,1
step_8687,1313,3830,1,10,retail_storefront,AcmeFashion,v2.0,watch,10103,7776,2025-09-12 05:52:22,1
step_8688,2081,330,2,13,production_forecast,LuxDesign,v2.0,ok,8012,3140,2025-10-04 10:14:12,0
step_8689,554,242,0,34,retail_storefront,TrendyRetail,v3.0,ok,8997,6165,2025-09-23 15:45:55,0
step_8690,714,191,1,42,production_forecast,EcoWear,v1.0,at_risk,12165,7425,2025-09-30 06:46:46,0
step_8691,575,752,1,48,designer_collection,TrendyRetail,v2.0,watch,9568,7430,2025-09-21 07:41:18,1
step_8692,724,80,2,10,production_forecast,LuxDesign,v3.0,watch,10755,5778,2025-09-24 14:25:12,1
step_8693,459,2148,4,48,production_forecast,TrendyRetail,v3.0,ok,15723,11810,2025-10-03 01:39:08,0
step_8694,488,244,1,38,production_forecast,AcmeFashion,v1.0,watch,11471,9628,2025-10-13 00:34:07,0
step_8695,942,245,1,0,sustainability_audit,EcoWear,v3.0,ok,7746,6104,2025-09-18 01:20:43,1
step_8696,2582,33,1,25,production_forecast,TrendyRetail,v2.0,ok,17130,12453,2025-10-02 04:47:51,0
step_8697,187,197,0,11,retail_storefront,AcmeFashion,v2.0,breach,10744,8956,2025-09-22 04:02:46,0
step_8698,464,380,3,0,designer_collection,TrendyRetail,v1.0,ok,10027,8263,2025-09-15 23:56:29,0
step_8699,218,322,2,21,production_forecast,EcoWear,v2.0,watch,10778,4752,2025-09-25 01:41:06,0
step_8700,1523,223,1,25,production_forecast,GlobalFactory,v2.0,ok,7257,6696,2025-09-29 07:55:47,1
step_8701,331,29,1,4,designer_collection,LuxDesign,v2.0,at_risk,10030,9323,2025-10-05 11:07:18,0
step_8702,182,250,1,47,designer_collection,LuxDesign,v2.0,ok,14094,10738,2025-10-07 19:38:09,0
step_8703,781,1054,1,26,retail_storefront,TrendyRetail,v1.0,at_risk,7527,3200,2025-09-23 13:34:19,0
step_8704,1695,404,1,0,designer_collection,AcmeFashion,v1.0,ok,8606,4168,2025-09-27 13:57:31,0
step_8705,795,240,1,33,designer_collection,TrendyRetail,v2.0,ok,14258,6630,2025-09-24 15:00:10,0
step_8706,577,254,0,19,designer_collection,TrendyRetail,v2.0,breach,17271,13656,2025-10-02 08:47:08,0
step_8707,665,565,0,18,retail_storefront,EcoWear,v2.0,ok,11101,9717,2025-09-28 05:42:10,0
step_8708,1346,251,1,40,retail_storefront,GlobalFactory,v2.0,at_risk,13537,10142,2025-10-08 20:47:48,0
step_8709,271,697,1,0,retail_storefront,EcoWear,v3.0,at_risk,7704,6578,2025-10-16 05:01:10,0
step_8710,462,3186,0,19,designer_collection,TrendyRetail,v2.0,ok,13112,8711,2025-09-21 19:42:46,0
step_8711,364,29,0,37,designer_collection,TrendyRetail,v2.0,ok,14710,11090,2025-09-12 23:41:57,0
step_8712,220,129,0,29,designer_collection,AcmeFashion,v2.0,ok,10778,7490,2025-10-04 05:44:27,0
step_8713,397,138,0,0,production_forecast,TrendyRetail,v2.0,ok,8907,6628,2025-10-10 08:20:28,0
step_8714,1085,414,1,37,retail_storefront,TrendyRetail,v3.0,ok,9789,7199,2025-10-14 21:20:45,0
step_8715,743,29,0,47,designer_collection,LuxDesign,v3.0,ok,12844,10005,2025-09-21 04:32:59,0
step_8716,784,454,0,32,production_forecast,TrendyRetail,v2.0,at_risk,10500,5986,2025-09-12 20:27:25,0
step_8717,553,1850,0,43,designer_collection,EcoWear,v2.0,ok,12500,6904,2025-09-16 23:19:50,0
step_8718,721,8,1,11,designer_collection,TrendyRetail,v2.0,watch,8994,8452,2025-09-17 13:56:00,1
step_8719,4602,317,0,10,retail_storefront,AcmeFashion,v2.0,breach,10597,9024,2025-10-04 12:51:47,1
step_8720,402,1001,0,8,retail_storefront,AcmeFashion,v1.0,breach,11516,9019,2025-10-14 06:48:54,0
step_8721,571,117,1,34,designer_collection,EcoWear,v3.0,at_risk,12662,8971,2025-10-08 13:40:39,0
step_8722,607,56,0,47,sustainability_audit,TrendyRetail,v2.0,at_risk,8440,4402,2025-09-23 12:51:19,0
step_8723,4136,697,1,43,designer_collection,LuxDesign,v3.0,at_risk,8128,6381,2025-10-01 21:34:11,1
step_8724,453,7,0,0,sustainability_audit,LuxDesign,v2.0,watch,10190,5764,2025-09-20 09:53:03,0
step_8725,383,1132,1,27,production_forecast,GlobalFactory,v2.0,ok,9742,8371,2025-09-04 22:55:16,1
step_8726,4559,48,0,50,production_forecast,AcmeFashion,v1.0,ok,14563,8308,2025-09-16 01:06:56,0
step_8727,943,520,2,6,production_forecast,GlobalFactory,v2.0,ok,14121,9885,2025-09-11 02:38:38,0
step_8728,667,943,1,28,sustainability_audit,AcmeFashion,v1.0,watch,6265,5355,2025-09-22 14:41:32,1
step_8729,4096,193,2,45,designer_collection,EcoWear,v3.0,ok,11365,8581,2025-09-26 20:58:45,1
step_8730,364,76,0,44,production_forecast,AcmeFashion,v2.0,at_risk,9331,7973,2025-09-06 22:22:02,1
step_8731,456,135,1,8,designer_collection,LuxDesign,v3.0,ok,9150,5006,2025-09-08 09:13:35,0
step_8732,613,1350,1,0,sustainability_audit,TrendyRetail,v1.0,ok,9661,7666,2025-09-18 03:58:55,0
step_8733,134,856,1,28,designer_collection,GlobalFactory,v1.0,at_risk,10103,6593,2025-10-03 01:15:04,0
step_8734,166,154,0,47,production_forecast,TrendyRetail,v2.0,ok,8990,6511,2025-09-12 17:13:02,0
step_8735,320,881,0,20,production_forecast,EcoWear,v3.0,ok,8761,3331,2025-09-20 06:38:21,1
step_8736,578,863,1,17,production_forecast,EcoWear,v1.0,ok,13919,11325,2025-09-25 18:18:35,0
step_8737,422,4260,0,42,designer_collection,GlobalFactory,v2.0,ok,11524,6566,2025-09-15 14:26:41,0
step_8738,1407,347,1,15,designer_collection,LuxDesign,v1.0,ok,11850,8770,2025-09-08 11:00:06,0
step_8739,177,1400,1,31,designer_collection,TrendyRetail,v1.0,ok,15026,12542,2025-10-16 01:21:42,0
step_8740,295,413,0,12,sustainability_audit,LuxDesign,v2.0,watch,9367,9871,2025-10-07 09:26:44,1
step_8741,1449,1596,1,12,designer_collection,AcmeFashion,v1.0,ok,12767,10095,2025-09-25 16:02:05,1
step_8742,548,67,2,0,sustainability_audit,EcoWear,v1.0,ok,8552,6826,2025-09-25 18:46:55,0
step_8743,928,134,0,0,production_forecast,TrendyRetail,v1.0,ok,9907,8234,2025-09-25 03:11:29,0
step_8744,2101,1327,0,43,designer_collection,EcoWear,v2.0,ok,12292,7871,2025-09-16 15:52:26,0
step_8745,307,1197,0,0,designer_collection,GlobalFactory,v2.0,ok,12480,8741,2025-10-17 00:12:42,0
step_8746,4898,255,1,0,production_forecast,TrendyRetail,v2.0,ok,12640,10142,2025-09-30 15:32:24,1
step_8747,413,635,0,24,production_forecast,LuxDesign,v2.0,ok,13356,9030,2025-09-27 18:35:22,0
step_8748,4447,337,2,22,production_forecast,GlobalFactory,v1.0,ok,10882,4795,2025-09-27 19:33:25,0
step_8749,402,7,0,23,designer_collection,AcmeFashion,v1.0,ok,14592,12073,2025-10-13 00:39:51,0
step_8750,926,18,2,17,designer_collection,EcoWear,v1.0,ok,10025,8084,2025-10-04 03:28:55,0
step_8751,729,39,0,0,designer_collection,TrendyRetail,v2.0,at_risk,13695,7854,2025-09-09 16:40:46,1
step_8752,771,631,2,0,retail_storefront,TrendyRetail,v3.0,watch,8529,4219,2025-10-07 23:36:44,0
step_8753,384,229,2,0,production_forecast,EcoWear,v1.0,watch,9459,7109,2025-09-18 14:15:41,0
step_8754,315,108,0,47,production_forecast,TrendyRetail,v1.0,ok,13268,14687,2025-10-04 21:39:03,1
step_8755,1215,1982,1,21,designer_collection,EcoWear,v1.0,watch,6641,4737,2025-09-13 04:35:50,1
step_8756,353,90,0,13,retail_storefront,LuxDesign,v3.0,ok,11325,7075,2025-09-11 07:04:12,0
step_8757,614,784,1,14,designer_collection,AcmeFashion,v1.0,ok,12476,6020,2025-10-16 03:13:32,0
step_8758,560,1572,0,29,sustainability_audit,GlobalFactory,v2.0,ok,10336,7773,2025-09-05 00:12:59,0
step_8759,1391,125,0,12,production_forecast,LuxDesign,v1.0,watch,14560,11205,2025-10-07 08:11:10,1
step_8760,986,169,1,38,designer_collection,EcoWear,v2.0,ok,9424,6073,2025-09-11 19:02:19,0
step_8761,201,597,0,4,retail_storefront,AcmeFashion,v1.0,watch,7646,5107,2025-10-14 17:57:00,0
