id,task,tenant,status,mode,budget_json,policy_json,started_at,ended_at,cost_cents,latency_ms,reward
run_332,design_recommendation,tenant_b,succeeded,fast,"{""max_latency_ms"": 2744, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.762927,2025-09-26 11:28:14.762927,9.05,875,0.13
run_333,personalized_outfit,tenant_c,succeeded,fast,"{""max_latency_ms"": 1541, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.762927,2025-09-26 11:20:32.762927,3.81,1244,0.77
run_334,dynamic_pricing,tenant_a,failed,fast,"{""max_latency_ms"": 1853, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.762927,2025-09-02 11:07:14.762927,5.22,1601,0.34
run_335,dynamic_pricing,tenant_c,failed,fast,"{""max_latency_ms"": 1573, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-10-01 11:02:07.762927,2025-10-01 11:18:24.762927,4.25,783,0.4
run_336,dynamic_pricing,tenant_d,succeeded,fast,"{""max_latency_ms"": 1571, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-04 11:02:07.762927,2025-09-04 11:31:04.762927,4.53,954,0.5
run_337,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 1225, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-08 11:02:07.762927,2025-09-08 11:31:03.762927,8.16,2150,0.07
run_338,design_recommendation,tenant_d,succeeded,fast,"{""max_latency_ms"": 1432, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-14 11:02:07.762927,2025-09-14 11:18:55.762927,1.41,1126,0.79
run_339,personalized_outfit,tenant_c,failed,thorough,"{""max_latency_ms"": 1156, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-08 11:02:07.762927,2025-09-08 11:32:21.762927,8.46,536,0.4
run_340,personalized_outfit,tenant_a,succeeded,fast,"{""max_latency_ms"": 1391, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-17 11:02:07.762927,2025-09-17 11:07:42.762927,9.94,2148,0.27
run_341,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 2651, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-27 11:02:07.762927,2025-09-27 11:23:52.762927,8.03,686,0.25
run_342,design_recommendation,tenant_b,failed,fast,"{""max_latency_ms"": 1810, ""max_cost_cents"": 14}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-23 11:02:07.762927,2025-09-23 11:13:04.762927,2.68,778,0.34
run_343,personalized_outfit,tenant_a,failed,thorough,"{""max_latency_ms"": 2821, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.763922,2025-09-07 11:11:44.763922,3.51,1132,0.4
run_344,dynamic_pricing,tenant_d,failed,fast,"{""max_latency_ms"": 2664, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.763922,2025-09-07 11:13:43.763922,6.89,2476,0.37
run_345,personalized_outfit,tenant_a,failed,fast,"{""max_latency_ms"": 2580, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-13 11:02:07.763922,2025-09-13 11:19:15.763922,1.78,831,0.4
run_346,dynamic_pricing,tenant_d,failed,fast,"{""max_latency_ms"": 2313, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.763922,2025-09-26 11:05:53.763922,2.31,2261,0.4
run_347,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 2373, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.763922,2025-09-07 11:20:56.763922,7.8,2378,0.0
run_348,dynamic_pricing,tenant_c,failed,fast,"{""max_latency_ms"": 2558, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.763922,2025-09-26 11:10:51.763922,2.41,1829,0.4
run_349,design_recommendation,tenant_a,failed,fast,"{""max_latency_ms"": 1068, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-10-01 11:02:07.763922,2025-10-01 11:25:04.763922,7.07,1698,0.4
run_350,personalized_outfit,tenant_a,succeeded,fast,"{""max_latency_ms"": 1432, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.763922,2025-09-02 11:25:08.763922,6.91,525,0.79
run_351,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 1916, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-24 11:02:07.763922,2025-09-24 11:16:57.763922,9.08,1354,0.5
run_352,personalized_outfit,tenant_d,failed,thorough,"{""max_latency_ms"": 2549, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.763922,2025-09-07 11:19:50.763922,8.88,2078,0.0
run_353,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 2846, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-27 11:02:07.763922,2025-09-27 11:31:52.763922,9.49,1050,0.42
run_354,design_recommendation,tenant_c,succeeded,fast,"{""max_latency_ms"": 1131, ""max_cost_cents"": 6}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-07 11:02:07.763922,2025-09-07 11:13:42.763922,3.52,2494,0.03
run_355,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 2311, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-09 11:02:07.763922,2025-09-09 11:30:55.763922,9.78,855,0.55
run_356,personalized_outfit,tenant_c,succeeded,fast,"{""max_latency_ms"": 1459, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-21 11:02:07.763922,2025-09-21 11:08:10.763922,1.63,527,0.94
run_357,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1798, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.763922,2025-09-02 11:04:39.763922,2.5,1179,0.49
run_358,dynamic_pricing,tenant_d,succeeded,thorough,"{""max_latency_ms"": 1994, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-04 11:02:07.764926,2025-09-04 11:13:03.764926,5.27,2131,0.35
run_359,personalized_outfit,tenant_d,succeeded,thorough,"{""max_latency_ms"": 1089, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-28 11:02:07.764926,2025-09-28 11:24:03.764926,5.65,1852,0.23
run_360,dynamic_pricing,tenant_a,succeeded,thorough,"{""max_latency_ms"": 1107, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-05 11:02:07.764926,2025-09-05 11:29:25.764926,4.0,1588,0.26
run_361,personalized_outfit,tenant_c,succeeded,fast,"{""max_latency_ms"": 1868, ""max_cost_cents"": 10}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-02 11:02:07.764926,2025-09-02 11:04:03.764926,5.87,2166,0.1
run_362,personalized_outfit,tenant_d,failed,thorough,"{""max_latency_ms"": 2687, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.764926,2025-09-02 11:34:19.764926,2.25,1280,0.4
run_363,dynamic_pricing,tenant_d,failed,fast,"{""max_latency_ms"": 1433, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-15 11:02:07.764926,2025-09-15 11:10:37.764926,1.85,823,0.4
run_364,dynamic_pricing,tenant_a,succeeded,thorough,"{""max_latency_ms"": 1932, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-10-01 11:02:07.764926,2025-10-01 11:11:11.764926,7.52,1447,0.4
run_365,dynamic_pricing,tenant_a,succeeded,thorough,"{""max_latency_ms"": 2857, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-10 11:02:07.764926,2025-09-10 11:26:55.764926,6.64,1396,0.36
run_366,dynamic_pricing,tenant_a,failed,fast,"{""max_latency_ms"": 1904, ""max_cost_cents"": 9}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-08 11:02:07.764926,2025-09-08 11:29:53.764926,1.5,1566,0.11
run_367,design_recommendation,tenant_b,succeeded,thorough,"{""max_latency_ms"": 2358, ""max_cost_cents"": 15}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-15 11:02:07.764926,2025-09-15 11:15:31.764926,5.81,1223,0.03
run_368,dynamic_pricing,tenant_c,succeeded,fast,"{""max_latency_ms"": 2195, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-09 11:02:07.764926,2025-09-09 11:20:37.764926,1.23,2353,0.25
run_369,personalized_outfit,tenant_a,succeeded,thorough,"{""max_latency_ms"": 2947, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.764926,2025-09-11 11:25:06.764926,7.99,1363,0.46
run_370,design_recommendation,tenant_c,succeeded,thorough,"{""max_latency_ms"": 2970, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-04 11:02:07.764926,2025-09-04 11:10:39.764926,8.52,1658,0.38
run_371,dynamic_pricing,tenant_b,succeeded,thorough,"{""max_latency_ms"": 2227, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-19 11:02:07.764926,2025-09-19 11:19:05.764926,6.91,2447,0.2
run_372,dynamic_pricing,tenant_b,succeeded,fast,"{""max_latency_ms"": 2065, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-22 11:02:07.765924,2025-09-22 11:21:17.765924,8.94,1810,0.36
run_373,personalized_outfit,tenant_a,succeeded,fast,"{""max_latency_ms"": 2800, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-21 11:02:07.765924,2025-09-21 11:18:14.765924,1.16,998,0.65
run_374,personalized_outfit,tenant_d,succeeded,fast,"{""max_latency_ms"": 1039, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.765924,2025-09-11 11:13:46.765924,6.92,1581,0.43
run_375,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1139, ""max_cost_cents"": 10}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-08 11:02:07.765924,2025-09-08 11:21:06.765924,2.95,2185,0.38
run_376,personalized_outfit,tenant_a,failed,fast,"{""max_latency_ms"": 2579, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-13 11:02:07.765924,2025-09-13 11:15:50.765924,3.77,1230,0.25
run_377,dynamic_pricing,tenant_a,succeeded,thorough,"{""max_latency_ms"": 2304, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-30 11:02:07.765924,2025-09-30 11:11:18.765924,8.99,1310,0.4
run_378,dynamic_pricing,tenant_b,failed,thorough,"{""max_latency_ms"": 2104, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-14 11:02:07.765924,2025-09-14 11:07:15.765924,1.65,1400,0.4
run_379,design_recommendation,tenant_a,failed,thorough,"{""max_latency_ms"": 2083, ""max_cost_cents"": 11}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-10 11:02:07.765924,2025-09-10 11:29:18.765924,3.49,2110,0.0
run_380,dynamic_pricing,tenant_a,failed,fast,"{""max_latency_ms"": 1462, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.765924,2025-09-02 11:23:35.765924,1.54,1521,0.4
run_381,design_recommendation,tenant_b,succeeded,fast,"{""max_latency_ms"": 2231, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-15 11:02:07.765924,2025-09-15 11:29:34.765924,2.92,886,0.35
run_382,design_recommendation,tenant_b,succeeded,fast,"{""max_latency_ms"": 1531, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-22 11:02:07.765924,2025-09-22 11:15:23.765924,9.34,534,0.54
run_383,design_recommendation,tenant_b,succeeded,fast,"{""max_latency_ms"": 2331, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-22 11:02:07.765924,2025-09-22 11:21:11.765924,4.04,1258,0.58
run_384,dynamic_pricing,tenant_c,succeeded,fast,"{""max_latency_ms"": 2362, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-29 11:02:07.765924,2025-09-29 11:25:50.765924,5.68,887,0.31
run_385,design_recommendation,tenant_c,succeeded,fast,"{""max_latency_ms"": 2272, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-27 11:02:07.765924,2025-09-27 11:14:58.765924,8.89,1615,0.23
run_386,dynamic_pricing,tenant_a,failed,fast,"{""max_latency_ms"": 1595, ""max_cost_cents"": 12}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-11 11:02:07.765924,2025-09-11 11:04:04.765924,4.76,2129,0.0
run_387,design_recommendation,tenant_a,failed,thorough,"{""max_latency_ms"": 2260, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.766926,2025-09-07 11:25:20.766926,2.47,2037,0.4
run_388,design_recommendation,tenant_a,failed,thorough,"{""max_latency_ms"": 1282, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-15 11:02:07.766926,2025-09-15 11:11:10.766926,5.11,632,0.4
run_389,design_recommendation,tenant_d,failed,thorough,"{""max_latency_ms"": 2371, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-28 11:02:07.766926,2025-09-28 11:06:28.766926,2.0,1974,0.4
run_390,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1930, ""max_cost_cents"": 11}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-19 11:02:07.766926,2025-09-19 11:22:55.766926,9.87,1530,0.0
run_391,personalized_outfit,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1589, ""max_cost_cents"": 8}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-18 11:02:07.766926,2025-09-18 11:18:08.766926,7.09,874,0.12
run_392,personalized_outfit,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1283, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-24 11:02:07.766926,2025-09-24 11:21:27.766926,2.96,1640,0.34
run_393,dynamic_pricing,tenant_a,failed,thorough,"{""max_latency_ms"": 1182, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-03 11:02:07.766926,2025-09-03 11:06:57.766926,4.47,1543,0.4
run_394,personalized_outfit,tenant_a,failed,thorough,"{""max_latency_ms"": 2725, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.766926,2025-09-07 11:33:00.766926,5.59,2050,0.15
run_395,dynamic_pricing,tenant_b,failed,fast,"{""max_latency_ms"": 2998, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-23 11:02:07.766926,2025-09-23 11:12:10.766926,2.25,1828,0.4
run_396,personalized_outfit,tenant_d,succeeded,fast,"{""max_latency_ms"": 1603, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-19 11:02:07.766926,2025-09-19 11:18:11.766926,7.57,1980,0.45
run_397,personalized_outfit,tenant_a,failed,fast,"{""max_latency_ms"": 1984, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-15 11:02:07.766926,2025-09-15 11:28:22.766926,8.26,1296,0.11
run_398,personalized_outfit,tenant_b,succeeded,fast,"{""max_latency_ms"": 2242, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.766926,2025-09-26 11:17:05.766926,1.27,2116,0.19
run_399,design_recommendation,tenant_b,succeeded,fast,"{""max_latency_ms"": 1639, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-13 11:02:07.766926,2025-09-13 11:11:19.766926,3.39,974,0.35
run_400,design_recommendation,tenant_c,succeeded,fast,"{""max_latency_ms"": 1663, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-14 11:02:07.766926,2025-09-14 11:30:13.766926,2.22,2238,0.14
run_401,personalized_outfit,tenant_a,succeeded,fast,"{""max_latency_ms"": 2249, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-17 11:02:07.767924,2025-09-17 11:06:52.767924,5.38,1620,0.07
run_402,personalized_outfit,tenant_d,succeeded,thorough,"{""max_latency_ms"": 2588, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-19 11:02:07.767924,2025-09-19 11:23:44.767924,5.71,1043,0.32
run_403,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 1886, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-19 11:02:07.767924,2025-09-19 11:04:25.767924,5.42,1259,0.29
run_404,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 2763, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-25 11:02:07.767924,2025-09-25 11:06:30.767924,3.01,1599,0.2
run_405,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 2818, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-17 11:02:07.767924,2025-09-17 11:12:05.767924,7.67,518,0.51
run_406,design_recommendation,tenant_a,succeeded,fast,"{""max_latency_ms"": 1826, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.767924,2025-09-11 11:13:25.767924,4.51,1712,0.21
run_407,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 2284, ""max_cost_cents"": 8}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-17 11:02:07.767924,2025-09-17 11:24:48.767924,6.06,2033,0.14
run_408,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 1598, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.767924,2025-09-11 11:25:36.767924,9.01,1123,0.34
run_409,dynamic_pricing,tenant_b,failed,thorough,"{""max_latency_ms"": 2911, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-22 11:02:07.767924,2025-09-22 11:04:50.767924,7.32,1708,0.35
run_410,personalized_outfit,tenant_c,failed,fast,"{""max_latency_ms"": 1168, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-25 11:02:07.767924,2025-09-25 11:26:21.767924,6.55,2126,0.0
run_411,personalized_outfit,tenant_d,succeeded,thorough,"{""max_latency_ms"": 1747, ""max_cost_cents"": 8}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-09 11:02:07.767924,2025-09-09 11:24:07.767924,2.54,2201,0.1
run_412,personalized_outfit,tenant_d,succeeded,fast,"{""max_latency_ms"": 1796, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-24 11:02:07.767924,2025-09-24 11:11:55.767924,6.71,1296,0.27
run_413,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 1864, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-06 11:02:07.767924,2025-09-06 11:05:57.767924,6.75,1429,0.4
run_414,personalized_outfit,tenant_c,failed,thorough,"{""max_latency_ms"": 2735, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-13 11:02:07.767924,2025-09-13 11:05:36.767924,4.52,1950,0.4
run_415,dynamic_pricing,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1989, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-26 11:02:07.767924,2025-09-26 11:32:55.767924,6.44,870,0.45
run_416,dynamic_pricing,tenant_d,failed,thorough,"{""max_latency_ms"": 1531, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-24 11:02:07.768924,2025-09-24 11:16:16.768924,5.31,588,0.4
run_417,dynamic_pricing,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1335, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-13 11:02:07.768924,2025-09-13 11:22:41.768924,9.48,1132,0.4
run_418,personalized_outfit,tenant_a,failed,thorough,"{""max_latency_ms"": 2906, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-17 11:02:07.768924,2025-09-17 11:13:53.768924,4.05,1645,0.4
run_419,design_recommendation,tenant_b,succeeded,fast,"{""max_latency_ms"": 1532, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-10 11:02:07.768924,2025-09-10 11:10:53.768924,1.59,1227,0.69
run_420,personalized_outfit,tenant_c,succeeded,fast,"{""max_latency_ms"": 2145, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-10 11:02:07.768924,2025-09-10 11:35:15.768924,2.4,985,0.52
run_421,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 1419, ""max_cost_cents"": 14}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-28 11:02:07.768924,2025-09-28 11:08:21.768924,7.44,2124,0.06
run_422,personalized_outfit,tenant_a,failed,thorough,"{""max_latency_ms"": 2162, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-24 11:02:07.768924,2025-09-24 11:22:26.768924,4.15,975,0.4
run_423,dynamic_pricing,tenant_d,succeeded,thorough,"{""max_latency_ms"": 2928, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-24 11:02:07.769547,2025-09-24 11:08:09.769547,1.51,1158,0.91
run_424,personalized_outfit,tenant_b,succeeded,fast,"{""max_latency_ms"": 2168, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-02 11:02:07.769547,2025-09-02 11:04:26.769547,7.55,1870,0.09
run_425,dynamic_pricing,tenant_d,failed,fast,"{""max_latency_ms"": 1622, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-23 11:02:07.769547,2025-09-23 11:12:34.769547,6.48,891,0.4
run_426,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 2890, ""max_cost_cents"": 6}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-20 11:02:07.769547,2025-09-20 11:05:45.769547,7.75,1041,0.35
run_427,design_recommendation,tenant_b,failed,fast,"{""max_latency_ms"": 2315, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-12 11:02:07.769547,2025-09-12 11:13:08.769547,8.24,1495,0.15
run_428,design_recommendation,tenant_c,failed,fast,"{""max_latency_ms"": 2255, ""max_cost_cents"": 6}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-25 11:02:07.769547,2025-09-25 11:14:44.769547,3.54,1206,0.4
run_429,design_recommendation,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1618, ""max_cost_cents"": 13}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-09 11:02:07.769547,2025-09-09 11:23:32.769547,9.62,701,0.28
run_430,design_recommendation,tenant_d,failed,thorough,"{""max_latency_ms"": 1949, ""max_cost_cents"": 9}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-28 11:02:07.769547,2025-09-28 11:32:34.769547,8.49,2200,0.34
run_431,design_recommendation,tenant_a,succeeded,fast,"{""max_latency_ms"": 1639, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-07 11:02:07.770073,2025-09-07 11:35:20.770073,9.42,1182,0.43
run_432,personalized_outfit,tenant_b,failed,fast,"{""max_latency_ms"": 1561, ""max_cost_cents"": 8}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-08 11:02:07.770182,2025-09-08 11:13:00.770182,9.05,826,0.31
run_433,personalized_outfit,tenant_c,succeeded,thorough,"{""max_latency_ms"": 2932, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-11 11:02:07.770182,2025-09-11 11:03:51.770182,7.29,1811,0.0
run_434,personalized_outfit,tenant_c,succeeded,thorough,"{""max_latency_ms"": 1399, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-10-01 11:02:07.770182,2025-10-01 11:25:45.770182,3.13,883,0.49
run_435,design_recommendation,tenant_a,succeeded,thorough,"{""max_latency_ms"": 1247, ""max_cost_cents"": 5}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-06 11:02:07.770182,2025-09-06 11:17:04.770182,5.65,1311,0.33
run_436,personalized_outfit,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1179, ""max_cost_cents"": 11}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-21 11:02:07.770182,2025-09-21 11:09:54.770182,7.12,1088,0.11
run_437,dynamic_pricing,tenant_a,succeeded,fast,"{""max_latency_ms"": 2631, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-08 11:02:07.770182,2025-09-08 11:33:54.770182,5.73,578,0.77
run_438,dynamic_pricing,tenant_b,succeeded,thorough,"{""max_latency_ms"": 1718, ""max_cost_cents"": 15}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-13 11:02:07.770182,2025-09-13 11:34:09.770182,4.06,1559,0.35
run_439,dynamic_pricing,tenant_c,failed,fast,"{""max_latency_ms"": 2155, ""max_cost_cents"": 7}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-16 11:02:07.770182,2025-09-16 11:13:37.770182,8.7,555,0.4
run_440,design_recommendation,tenant_d,succeeded,fast,"{""max_latency_ms"": 2143, ""max_cost_cents"": 12}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-30 11:02:07.770182,2025-09-30 11:10:58.770182,3.45,1017,0.45
run_441,design_recommendation,tenant_b,succeeded,thorough,"{""max_latency_ms"": 2139, ""max_cost_cents"": 10}","{""eco_min_score"": 0.7, ""culture_check"": true}",2025-09-27 11:02:07.770182,2025-09-27 11:08:05.770182,8.26,2446,0.23
run_442,design_recommendation,tenant_d,succeeded,thorough,"{""max_latency_ms"": 2132, ""max_cost_cents"": 12}","{""eco_min_score"": 0.4, ""culture_check"": false}",2025-09-05 11:02:07.770182,2025-09-05 11:04:31.770182,8.58,2031,0.25
