id,task,tenant,status,mode,budget_json,policy_json,started_at,ended_at,cost_cents_x,latency_ms,reward,run_id,confidence,cost_cents_y,tools_json,agent,eco_min_score,culture_check
run_402,personalized_outfit,tenant_d,succeeded,thorough,"{'max_latency_ms': 2588, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-19 11:02:07.767924,2025-09-19 11:23:44.767924,5.71,1043,0.32,run_402,0.8466666666666667,3.37,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 278}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 121}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 159}]","['EcoAgent', 'DemandAgent']",0.7,True
run_403,dynamic_pricing,tenant_a,succeeded,fast,"{'max_latency_ms': 1886, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-19 11:02:07.767924,2025-09-19 11:04:25.767924,5.42,1259,0.29,run_403,0.7575000000000001,6.04,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 257}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 210}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 193}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 329}]","['StylistAgent', 'TrendAgent', 'ElasticityAgent', 'EcoAgent']",0.7,True
run_404,design_recommendation,tenant_a,succeeded,thorough,"{'max_latency_ms': 2763, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.767924,2025-09-25 11:06:30.767924,3.01,1599,0.2,run_404,0.648,6.43,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 168}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 197}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 129}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 231}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 297}]","['DemandAgent', 'ReturnRiskAgent', 'PersonaAgent', 'Aggregator']",0.7,True
run_405,dynamic_pricing,tenant_a,succeeded,fast,"{'max_latency_ms': 2818, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-17 11:02:07.767924,2025-09-17 11:12:05.767924,7.67,518,0.51,run_405,0.7133333333333334,3.84,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 390}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 195}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 259}]","['CultureAgent', 'EcoAgent', 'PersonaAgent']",0.7,True
run_406,design_recommendation,tenant_a,succeeded,fast,"{'max_latency_ms': 1826, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-11 11:02:07.767924,2025-09-11 11:13:25.767924,4.51,1712,0.21,run_406,0.7575000000000001,7.34,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 347}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 210}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 216}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 438}]","['DemandAgent', 'Aggregator', 'ElasticityAgent', 'Verifier']",0.7,True
run_407,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 2284, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-17 11:02:07.767924,2025-09-17 11:24:48.767924,6.06,2033,0.14,run_407,0.63,7.8,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 178}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 475}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 237}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 320}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 140}]","['Aggregator', 'ElasticityAgent', 'Verifier', 'StylistAgent', 'TrendAgent']",0.7,True
run_408,design_recommendation,tenant_a,succeeded,thorough,"{'max_latency_ms': 1598, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-11 11:02:07.767924,2025-09-11 11:25:36.767924,9.01,1123,0.34,run_408,0.71,1.85,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 190}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 272}]","['PersonaAgent', 'DemandAgent']",0.7,True
run_409,dynamic_pricing,tenant_b,failed,thorough,"{'max_latency_ms': 2911, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.767924,2025-09-22 11:04:50.767924,7.32,1708,0.35,run_409,0.6799999999999999,1.85,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 241}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 489}]","['TrendAgent', 'StylistAgent']",0.7,True
run_410,personalized_outfit,tenant_c,failed,fast,"{'max_latency_ms': 1168, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.767924,2025-09-25 11:26:21.767924,6.55,2126,0.0,run_410,0.748,6.35,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 102}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 424}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 295}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 353}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 133}]","['DemandAgent', 'ReturnRiskAgent', 'TrendAgent', 'CultureAgent']",0.7,True
run_411,personalized_outfit,tenant_d,succeeded,thorough,"{'max_latency_ms': 1747, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-09 11:02:07.767924,2025-09-09 11:24:07.767924,2.54,2201,0.1,run_411,0.66,5.46,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 168}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 257}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 353}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 377}]","['CultureAgent', 'Aggregator', 'EcoAgent']",0.7,True
run_412,personalized_outfit,tenant_d,succeeded,fast,"{'max_latency_ms': 1796, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.767924,2025-09-24 11:11:55.767924,6.71,1296,0.27,run_412,0.78,6.02,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 440}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 300}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 312}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 457}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 148}]","['ReturnRiskAgent', 'CultureAgent', 'DemandAgent']",0.7,True
run_413,dynamic_pricing,tenant_a,succeeded,fast,"{'max_latency_ms': 1864, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.767924,2025-09-06 11:05:57.767924,6.75,1429,0.4,run_413,0.765,2.14,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 463}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 395}]","['ElasticityAgent', 'Aggregator']",0.7,True
run_414,personalized_outfit,tenant_c,failed,thorough,"{'max_latency_ms': 2735, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-13 11:02:07.767924,2025-09-13 11:05:36.767924,4.52,1950,0.4,run_414,0.7866666666666666,4.63,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 479}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 137}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 337}]",['TrendAgent'],0.7,True
run_415,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 1989, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-26 11:02:07.767924,2025-09-26 11:32:55.767924,6.44,870,0.45,run_415,0.758,4.59,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 370}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 442}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 499}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 175}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 305}]","['DemandAgent', 'CultureAgent', 'EcoAgent', 'Verifier']",0.7,True
run_416,dynamic_pricing,tenant_d,failed,thorough,"{'max_latency_ms': 1531, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.768924,2025-09-24 11:16:16.768924,5.31,588,0.4,run_416,0.5980000000000001,7.11,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 378}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 475}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 458}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 471}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 338}]","['PersonaAgent', 'ReturnRiskAgent', 'DemandAgent', 'TrendAgent', 'ElasticityAgent']",0.7,True
run_417,dynamic_pricing,tenant_b,succeeded,thorough,"{'max_latency_ms': 1335, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-13 11:02:07.768924,2025-09-13 11:22:41.768924,9.48,1132,0.4,run_417,0.5499999999999999,4.55,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 227}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 328}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 343}]","['PersonaAgent', 'Aggregator', 'EcoAgent']",0.7,True
run_418,personalized_outfit,tenant_a,failed,thorough,"{'max_latency_ms': 2906, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-17 11:02:07.768924,2025-09-17 11:13:53.768924,4.05,1645,0.4,run_418,0.7399999999999999,3.95,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 494}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 470}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 386}]","['DemandAgent', 'CultureAgent']",0.7,True
run_419,design_recommendation,tenant_b,succeeded,fast,"{'max_latency_ms': 1532, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-10 11:02:07.768924,2025-09-10 11:10:53.768924,1.59,1227,0.69,run_419,0.6966666666666667,3.1500000000000004,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 234}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 216}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 221}]","['Aggregator', 'StylistAgent', 'ReturnRiskAgent']",0.7,True
run_420,personalized_outfit,tenant_c,succeeded,fast,"{'max_latency_ms': 2145, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-10 11:02:07.768924,2025-09-10 11:35:15.768924,2.4,985,0.52,run_420,0.77,3.3899999999999997,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 422}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 252}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 318}]","['Aggregator', 'DemandAgent', 'CultureAgent']",0.7,True
run_421,design_recommendation,tenant_a,succeeded,thorough,"{'max_latency_ms': 1419, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-28 11:02:07.768924,2025-09-28 11:08:21.768924,7.44,2124,0.06,run_421,0.772,6.609999999999999,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 261}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 418}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 252}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 380}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 424}]","['CultureAgent', 'EcoAgent', 'ElasticityAgent', 'DemandAgent']",0.7,True
run_422,personalized_outfit,tenant_a,failed,thorough,"{'max_latency_ms': 2162, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.768924,2025-09-24 11:22:26.768924,4.15,975,0.4,run_422,0.73,3.25,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 341}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 281}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 151}]","['StylistAgent', 'ElasticityAgent', 'CultureAgent']",0.7,True
run_423,dynamic_pricing,tenant_d,succeeded,thorough,"{'max_latency_ms': 2928, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.769547,2025-09-24 11:08:09.769547,1.51,1158,0.91,run_423,0.7233333333333333,3.64,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 363}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 487}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 102}]","['DemandAgent', 'StylistAgent', 'TrendAgent']",0.7,True
run_424,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 2168, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-02 11:02:07.769547,2025-09-02 11:04:26.769547,7.55,1870,0.09,run_424,0.7375,3.16,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 263}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 494}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 409}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 476}]","['ReturnRiskAgent', 'CultureAgent', 'StylistAgent']",0.7,True
run_425,dynamic_pricing,tenant_d,failed,fast,"{'max_latency_ms': 1622, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-23 11:02:07.769547,2025-09-23 11:12:34.769547,6.48,891,0.4,run_425,0.7525,6.11,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 459}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 333}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 419}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 331}]","['DemandAgent', 'ElasticityAgent', 'ReturnRiskAgent']",0.7,True
run_426,design_recommendation,tenant_a,succeeded,thorough,"{'max_latency_ms': 2890, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-20 11:02:07.769547,2025-09-20 11:05:45.769547,7.75,1041,0.35,run_426,0.6633333333333334,4.0600000000000005,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 310}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 383}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 310}]","['PersonaAgent', 'ReturnRiskAgent', 'DemandAgent']",0.7,True
run_427,design_recommendation,tenant_b,failed,fast,"{'max_latency_ms': 2315, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-12 11:02:07.769547,2025-09-12 11:13:08.769547,8.24,1495,0.15,run_427,0.7833333333333333,3.66,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 388}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 178}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 357}]","['CultureAgent', 'DemandAgent', 'PersonaAgent']",0.7,True
run_428,design_recommendation,tenant_c,failed,fast,"{'max_latency_ms': 2255, 'max_cost_cents': 6}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-25 11:02:07.769547,2025-09-25 11:14:44.769547,3.54,1206,0.4,run_428,0.6825,5.46,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 186}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 261}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 330}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 234}]","['EcoAgent', 'Verifier', 'PersonaAgent', 'DemandAgent']",0.4,False
run_429,design_recommendation,tenant_b,succeeded,thorough,"{'max_latency_ms': 1618, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-09 11:02:07.769547,2025-09-09 11:23:32.769547,9.62,701,0.28,run_429,0.52,2.3600000000000003,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 477}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 148}]","['CultureAgent', 'EcoAgent']",0.7,True
run_430,design_recommendation,tenant_d,failed,thorough,"{'max_latency_ms': 1949, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-28 11:02:07.769547,2025-09-28 11:32:34.769547,8.49,2200,0.34,run_430,0.7,2.15,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 138}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 483}]","['StylistAgent', 'EcoAgent']",0.7,True
run_431,design_recommendation,tenant_a,succeeded,fast,"{'max_latency_ms': 1639, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.770073,2025-09-07 11:35:20.770073,9.42,1182,0.43,run_431,0.63,4.57,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 216}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 244}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 294}]","['DemandAgent', 'CultureAgent']",0.7,True
run_432,personalized_outfit,tenant_b,failed,fast,"{'max_latency_ms': 1561, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-08 11:02:07.770182,2025-09-08 11:13:00.770182,9.05,826,0.31,run_432,0.7966666666666667,2.77,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 437}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 493}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 101}]","['ElasticityAgent', 'StylistAgent', 'CultureAgent']",0.7,True
run_433,personalized_outfit,tenant_c,succeeded,thorough,"{'max_latency_ms': 2932, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-11 11:02:07.770182,2025-09-11 11:03:51.770182,7.29,1811,0.0,run_433,0.7175,4.0600000000000005,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 425}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 454}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 243}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 276}]","['EcoAgent', 'ReturnRiskAgent', 'CultureAgent']",0.7,True
run_434,personalized_outfit,tenant_c,succeeded,thorough,"{'max_latency_ms': 1399, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.770182,2025-10-01 11:25:45.770182,3.13,883,0.49,run_434,0.75,6.21,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 207}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 125}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 184}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 486}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 102}]","['Aggregator', 'ElasticityAgent', 'EcoAgent', 'Verifier']",0.7,True
run_435,design_recommendation,tenant_a,succeeded,thorough,"{'max_latency_ms': 1247, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.770182,2025-09-06 11:17:04.770182,5.65,1311,0.33,run_435,0.7066666666666667,3.58,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 349}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 404}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 216}]","['PersonaAgent', 'CultureAgent', 'EcoAgent']",0.7,True
run_436,personalized_outfit,tenant_b,succeeded,thorough,"{'max_latency_ms': 1179, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-21 11:02:07.770182,2025-09-21 11:09:54.770182,7.12,1088,0.11,run_436,0.6900000000000001,5.76,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 352}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 447}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 420}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 146}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 469}]","['CultureAgent', 'DemandAgent', 'Verifier']",0.7,True
run_437,dynamic_pricing,tenant_a,succeeded,fast,"{'max_latency_ms': 2631, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-08 11:02:07.770182,2025-09-08 11:33:54.770182,5.73,578,0.77,run_437,0.7749999999999999,2.23,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 263}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 123}]","['Aggregator', 'StylistAgent']",0.7,True
run_438,dynamic_pricing,tenant_b,succeeded,thorough,"{'max_latency_ms': 1718, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-13 11:02:07.770182,2025-09-13 11:34:09.770182,4.06,1559,0.35,run_438,0.7633333333333333,3.92,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 104}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 420}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 430}]","['EcoAgent', 'ElasticityAgent', 'StylistAgent']",0.7,True
run_439,dynamic_pricing,tenant_c,failed,fast,"{'max_latency_ms': 2155, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-16 11:02:07.770182,2025-09-16 11:13:37.770182,8.7,555,0.4,run_439,0.64,3.16,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 406}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 270}]","['ReturnRiskAgent', 'Verifier']",0.7,True
run_440,design_recommendation,tenant_d,succeeded,fast,"{'max_latency_ms': 2143, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-30 11:02:07.770182,2025-09-30 11:10:58.770182,3.45,1017,0.45,run_440,0.65,3.66,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 363}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 192}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 126}]","['Aggregator', 'DemandAgent', 'CultureAgent']",0.7,True
run_441,design_recommendation,tenant_b,succeeded,thorough,"{'max_latency_ms': 2139, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-27 11:02:07.770182,2025-09-27 11:08:05.770182,8.26,2446,0.23,run_441,0.75,2.58,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 343}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 210}]","['StylistAgent', 'ElasticityAgent']",0.7,True
run_442,design_recommendation,tenant_d,succeeded,thorough,"{'max_latency_ms': 2132, 'max_cost_cents': 12}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-05 11:02:07.770182,2025-09-05 11:04:31.770182,8.58,2031,0.25,run_442,0.615,2.46,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 324}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 176}]","['PersonaAgent', 'CultureAgent']",0.4,False
